ID,start_date,start_time,mode,eval_id,net,fc2_nodes,fc1_nodes,r_c,cls,total_folds,fold,level,sampler,synthesis_data,ts_level_nb,masked_by_lung,loss,pretrained,epochs,weight_decay,outfile,hostname,remark,end_date,end_time,elapsed_time,train_loss,train_mae,train_mae_end5,valid_loss,valid_mae,valid_mae_end5,test_loss,test_mae,test_mae_end5,icc_train_disext,icc_train_gg,icc_train_retp,valid_ave_Acc_disext,valid_ave_MAE_disext,valid_WKappa_disext,valid_ave_Acc_gg,valid_ave_MAE_gg,valid_WKappa_gg,valid_ave_Acc_retp,valid_ave_MAE_retp,valid_WKappa_retp,valid_ave_Acc_all,valid_ave_MAE_all,valid_WKappa_all,icc_valid_disext,icc_valid_gg,icc_valid_retp,icc_test_disext,icc_test_gg,icc_test_retp,metrics_min,Job_ID,Cluster,User/Group,State,Cores,CPU_Utilized,CPU_Efficiency,Job_Wall-clock_time,Memory_Utilized,Memory_Efficiency,Nodes,Cores_per_node,WARNING,amp,net_parameters,data_shuffle,data_shuffle_seed,data_dir,label_file,tr_pat_nb,vd_pat_nb,ts_pat_nb,RandomVerticalFlip,RandomHorizontalFlip,RandomRotation,RandomShift,image_size,RandGaussianNoise,RandScale,batch_size,loader_workers,lr,gpuname,gpu_mem_usage,gpu_util,train_recon,fc_m1,workers,sys,valid_period,icc_validaug_disext,icc_validaug_gg,icc_validaug_retp,validaug_loss,validaug_mae,validaug_mae_end5,valid_ave_maedisext,valid_meandisext,valid_stddisext,valid_iccdisext,valid_ave_maegg,valid_meangg,valid_stdgg,valid_iccgg,valid_ave_maeretp,valid_meanretp,valid_stdretp,valid_iccretp,sys_pro,t_load_data,t_to_device,t_train_per_step,gg_increase,bal_filter,sys_ratio,_ori_weight0,retp_blur,gg_blur,sys_pro_in_0,gen_gg_as_retp,icc_alltrain_combined,icc_allvalid_combined,icc_alltest_combined,infer_2nd,train_on_level,level_node,resample_z,z_size,y_size,x_size,infer_stride,kd_net
1429.0,2021-06-01,02:22:55,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,1.0,0.0,1.0,,240.0,0.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-96096_0,node852,"vgg11, sys, gg=retp, batchsize=20, ellipselenth=100+200, nosampler",2021-06-01,12:12:59,9:50:04,33.72,3.54,3.36,127.3,6.06,5.75,99.56,5.55,5.22,1.0,1.0,0.95,0.1011793502447708,17.580890351987108,0.6257604763845959,0.1003199030539902,19.476688805003302,0.5604162485296396,0.1393394293828333,10.0392191855128,0.6865257814439816,0.1136128942271981,15.698932780834406,0.6242341687860723,0.81,0.64,0.86,0.81,0.72,0.82,mae_end5,96096.0,alice,jjia/afd_b,COMPLETED (exit code 0),,4-00:52:55,82.04% of 4-22:05:12 core-walltime,09:50:26,224.67 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,True,35968643.0,True,49.0,dataset/SSc_DeepLearning,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,0.5,0.5,90.0,0.01953125,512.0,0.1,0.05,20.0,,0.0001,GeForce RTX 2080 Ti,7608.0/11019.44 MB,27.0%,0.0,256.0,10.0,1.0,5.0,,,,135.64,7.13,7.1,7.162962962962962,-3.1925925925925926,11.838103136527248,0.81,5.696296296296296,-2.348148148148148,12.918730885104615,0.64,4.488888888888889,-2.1925925925925926,7.523293502869303,0.86,,0.0830932820197379,0.0020035682338299,0.2333404215255586,0.1,,0.5,0.0,20.0,20.0,0.0,1.0,,,,,,,,,,,,
1430.0,2021-06-01,02:23:40,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-96097_0,node853,"vgg11, sys, gg=retp, batchsize=20, ellipselenth=100+200, nosampler",2021-06-01,11:46:11,9:22:31,17.42,2.22,1.81,120.21,5.69,5.48,111.29,5.51,5.24,1.0,0.99,0.97,0.109252901575999,17.11569129209316,0.6517262789060703,0.0947587875065151,20.04992837790631,0.5572650639051131,0.1213180607701442,9.556489088401666,0.7001984987108991,0.1084432499508861,15.574036252800374,0.6363966138406941,0.82,0.65,0.88,0.8,0.68,0.81,mae_end5,96097.0,alice,jjia/afd_b,COMPLETED (exit code 0),,3-04:06:23,67.61% of 4-16:33:48 core-walltime,09:22:49,224.04 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,True,35968643.0,True,49.0,dataset/SSc_DeepLearning,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,0.5,0.5,90.0,0.01953125,512.0,0.1,0.05,20.0,,0.0001,GeForce RTX 2080 Ti,7608.0/11019.44 MB,38.8%,0.0,256.0,10.0,1.0,5.0,,,,139.22,6.8,6.62,6.62962962962963,-3.4444444444444446,11.14993218160187,0.82,5.607407407407408,-2.851851851851852,12.580713351098044,0.65,4.325925925925927,-1.9555555555555555,7.223281973530855,0.88,,0.0357298355291385,0.0019419287691021,0.2282547974350429,0.1,,0.0,0.0,20.0,20.0,0.5,1.0,,,,,,,,,,,,
1431.0,2021-06-01,02:23:42,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,2.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-96097_1,node853,"vgg11, sys, gg=retp, batchsize=20, ellipselenth=100+200, nosampler",2021-06-01,11:45:32,9:21:50,15.51,2.11,1.71,93.29,5.54,5.34,85.54,4.85,4.63,1.0,1.0,0.97,0.1853336272780717,13.094059866745052,0.6814284590576576,0.0912243973676426,21.885642397055445,0.5779689832145394,0.1059631514813587,12.74886654941802,0.6685753616917285,0.1275070587090244,15.909522937739506,0.6426576013213084,0.85,0.72,0.86,0.84,0.73,0.8,mae_end5,96097.0,alice,jjia/afd_b,COMPLETED (exit code 0),,3-04:06:23,67.61% of 4-16:33:48 core-walltime,09:22:49,224.04 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,True,35968643.0,True,49.0,dataset/SSc_DeepLearning,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,0.5,0.5,90.0,0.01953125,512.0,0.1,0.05,20.0,,0.0001,GeForce RTX 2080 Ti,7608.0/11019.44 MB,48.8%,0.0,256.0,10.0,1.0,5.0,,,,112.2,6.78,6.64,6.133333333333334,-2.651851851851852,10.659941295452644,0.85,5.222222222222221,-2.911111111111111,10.059428351821593,0.72,4.866666666666666,-1.874074074074074,8.192525617568311,0.86,,0.0409073735227679,0.0019757228322548,0.2260818835532311,0.1,,0.0,0.0,20.0,20.0,0.5,1.0,,,,,,,,,,,,
1432.0,2021-06-01,02:23:44,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,3.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-96098_0,node853,"vgg11, sys, gg=retp, batchsize=20, ellipselenth=100+200, nosampler",2021-06-01,11:52:30,9:28:46,15.33,2.15,1.77,78.59,4.88,4.63,88.23,4.98,4.76,0.99,0.99,0.97,0.0985048144331132,14.019737014822892,0.5531867061336131,0.0856341189674523,14.028166278166278,0.4991847193105056,0.1127636913351199,12.037147266313932,0.5762002427692436,0.0989675415785618,13.361683519767697,0.5428572227377874,0.77,0.7,0.78,0.82,0.75,0.82,mae_end5,96098.0,alice,jjia/afd_b,COMPLETED (exit code 0),,3-03:37:47,66.46% of 4-17:47:48 core-walltime,09:28:59,223.85 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,True,35968643.0,True,49.0,dataset/SSc_DeepLearning,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,0.5,0.5,90.0,0.01953125,512.0,0.1,0.05,20.0,,0.0001,GeForce RTX 2080 Ti,7608.0/11019.44 MB,26.6%,0.0,256.0,10.0,1.0,5.0,,,,94.29,6.17,5.99,5.888888888888888,-2.5259259259259257,9.92328323029163,0.77,3.8222222222222224,-1.0518518518518518,7.581965462487179,0.7,4.0,-1.5111111111111108,7.597140462692296,0.78,,0.0421824242809031,0.0019690187850801,0.2315718490298432,0.1,,0.0,0.0,20.0,20.0,0.5,1.0,,,,,,,,,,,,
1433.0,2021-06-01,02:23:46,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,4.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-96098_1,node853,"vgg11, sys, gg=retp, batchsize=20, ellipselenth=100+200, nosampler",2021-06-01,11:49:59,9:26:13,16.24,2.19,1.81,69.46,4.69,4.55,90.72,5.19,4.96,1.0,1.0,0.97,0.1213590305326999,12.581542114385252,0.6741849137741893,0.1356576918765087,12.601191317699776,0.6287100475771872,0.0977201810535143,15.791519733827426,0.5881719214080365,0.1182456344875743,13.658084388637484,0.630355627586471,0.85,0.76,0.76,0.83,0.77,0.83,mae_end5,96098.0,alice,jjia/afd_b,COMPLETED (exit code 0),,3-03:37:47,66.46% of 4-17:47:48 core-walltime,09:28:59,223.85 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,True,35968643.0,True,49.0,dataset/SSc_DeepLearning,dataset/SSc_DeepLearning/GohScores.xlsx,135.0,44.0,48.0,0.5,0.5,90.0,0.01953125,512.0,0.1,0.05,20.0,,0.0001,GeForce RTX 2080 Ti,7608.0/11019.44 MB,39.6%,0.0,256.0,10.0,1.0,5.0,,,,78.27,5.77,5.6,5.113636363636363,-2.128787878787879,8.658858927405017,0.85,3.810606060606061,-0.9166666666666666,7.811260002604115,0.76,4.7651515151515165,-1.962121212121212,8.328852100898478,0.76,,0.0376224330827301,0.0019897456262625,0.2295752459881352,0.1,,0.0,0.0,20.0,20.0,0.5,1.0,,,,,,,,,,,,
1434.0,2021-06-01,16:08:46,train,0.0,resnext50_32x4d,1024.0,1024.0,r,,4.0,3.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-96182_0,node851,"vgg11, sys, gg=retp, batchsize=20, ellipselenth=100+200, nosampler",2021-06-02,04:54:30,12:45:44,0.55,0.47,0.33,77.23,5.0,4.83,74.25,5.12,4.83,1.0,0.99,1.0,0.0954089233396758,14.536368651492698,0.5458327384439663,0.1137646304312971,16.618751618751613,0.4772913212202881,0.1196236743855791,11.59177088343755,0.5738522687865126,0.109599076052184,14.248963717893956,0.5323254428169223,0.76,0.65,0.79,0.84,0.77,0.83,mae_end5,96182.0,alice,jjia/afd_b,COMPLETED (exit code 0),,3-12:45:27,55.32% of 6-09:12:48 core-walltime,12:46:04,224.22 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,True,22979779.0,True,49.0,dataset/SSc_DeepLearning,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,0.5,0.5,90.0,0.01953125,512.0,0.1,0.05,20.0,,0.0001,GeForce RTX 2080 Ti,8140.0/11019.44 MB,27.8%,0.0,256.0,10.0,1.0,5.0,,,,93.27,5.8,5.71,6.074074074074074,-1.8666666666666667,10.39216228881348,0.76,3.933333333333333,-1.148148148148148,8.136355102158614,0.65,4.207407407407406,-0.5185185185185185,7.598100982874166,0.79,,0.0364441116257469,0.001870304051012,0.3317640559508069,0.1,,0.0,0.0,20.0,20.0,0.5,0.0,,,,,,,,,,,,
1435.0,2021-06-01,16:08:48,train,0.0,resnext50_32x4d,1024.0,1024.0,r,,4.0,4.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-96182_1,node851,"vgg11, sys, gg=retp, batchsize=20, ellipselenth=100+200, nosampler",2021-06-02,04:54:38,12:45:50,0.63,0.5,0.38,67.25,4.71,4.46,90.75,5.12,4.96,1.0,1.0,1.0,0.1516739355674929,12.1878758859151,0.6742269645821803,0.1209841345265436,12.63227304798127,0.6177191865270232,0.0998630998630998,14.693757097603251,0.6240974131125057,0.1241737233190454,13.171302010499875,0.6386811880739031,0.84,0.76,0.78,0.84,0.78,0.83,mae_end5,96182.0,alice,jjia/afd_b,COMPLETED (exit code 0),,3-12:45:27,55.32% of 6-09:12:48 core-walltime,12:46:04,224.22 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,True,22979779.0,True,49.0,dataset/SSc_DeepLearning,dataset/SSc_DeepLearning/GohScores.xlsx,135.0,44.0,48.0,0.5,0.5,90.0,0.01953125,512.0,0.1,0.05,20.0,,0.0001,GeForce RTX 2080 Ti,8140.0/11019.44 MB,94.6%,0.0,256.0,10.0,1.0,5.0,,,,67.37,4.96,4.83,5.1893939393939394,-1.568181818181818,9.120567152269828,0.84,3.886363636363636,-0.9015151515151516,7.744851514202397,0.76,4.492424242424242,-1.3409090909090908,8.383632634082359,0.78,,0.0405030531041762,0.0019018205941892,0.3291756171806186,0.1,,0.0,0.0,20.0,20.0,0.5,0.0,,,,,,,,,,,,
1436.0,2021-06-01,16:09:20,train,0.0,resnext50_32x4d,1024.0,1024.0,r,,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-96183_0,node857,"vgg11, sys, gg=retp, batchsize=20, ellipselenth=100+200, nosampler",2021-06-02,04:42:06,12:32:46,0.44,0.43,0.32,141.06,6.28,6.01,100.82,5.4,5.2,1.0,1.0,1.0,0.105015417381906,17.802505192107997,0.6166021320661924,0.1243288032824577,19.23660752445456,0.5671698834320658,0.1235277492451304,10.61838307282152,0.6497011565093609,0.1176239899698314,15.885831929794692,0.6111577240025396,0.79,0.63,0.84,0.79,0.74,0.78,mae_end5,96183.0,alice,jjia/afd_b,COMPLETED (exit code 0),,3-12:03:54,55.47% of 6-07:32:48 core-walltime,12:37:44,224.48 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,True,22979779.0,True,49.0,dataset/SSc_DeepLearning,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,0.5,0.5,90.0,0.01953125,512.0,0.1,0.05,20.0,,0.0001,GeForce RTX 2080 Ti,8140.0/11019.44 MB,35.0%,0.0,256.0,10.0,1.0,5.0,,,,154.65,6.76,6.72,7.288888888888889,-3.111111111111111,12.305775016854165,0.79,5.592592592592593,-2.3185185185185184,13.176663913118777,0.63,5.014814814814816,-2.051851851851852,8.334060873590905,0.84,,0.0386265079573829,0.002596375965836,0.33171544452705,0.1,,0.0,0.0,20.0,20.0,0.5,0.0,,,,,,,,,,,,
1437.0,2021-06-01,16:09:21,train,0.0,resnext50_32x4d,1024.0,1024.0,r,,4.0,2.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-96183_1,node857,"vgg11, sys, gg=retp, batchsize=20, ellipselenth=100+200, nosampler",2021-06-02,04:46:47,12:37:26,0.54,0.48,0.34,92.43,5.86,5.59,97.15,5.36,5.22,0.99,0.98,0.99,0.228396531452087,12.53946698020772,0.6622498358954004,0.1141387533274179,18.10705119910284,0.6220598533783221,0.1445692573143553,12.168648547325017,0.6623356901349318,0.1623681806979534,14.271722242211856,0.6488817931362181,0.83,0.79,0.85,0.83,0.79,0.8,mae_end5,96183.0,alice,jjia/afd_b,COMPLETED (exit code 0),,3-12:03:54,55.47% of 6-07:32:48 core-walltime,12:37:44,224.48 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,True,22979779.0,True,49.0,dataset/SSc_DeepLearning,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,0.5,0.5,90.0,0.01953125,512.0,0.1,0.05,20.0,,0.0001,GeForce RTX 2080 Ti,8140.0/11019.44 MB,16.2%,0.0,256.0,10.0,1.0,5.0,,,,110.22,6.36,6.34,6.5555555555555545,-0.8518518518518519,11.131216377922325,0.83,5.0814814814814815,-0.8740740740740741,9.563378939227167,0.79,4.977777777777779,-0.9481481481481482,8.352705056197658,0.85,,0.03771175960503,0.0021703620948413,0.3335367807067266,0.1,,0.0,0.0,20.0,20.0,0.5,0.0,,,,,,,,,,,,
1438.0,2021-06-02,00:57:00,train,0.0,vgg19,1024.0,1024.0,r,,4.0,4.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-96211_1,node851,"vgg19, sys, batchsize=10, ellipselenth=100+200, nosampler",2021-06-02,18:00:07,17:03:07,7.33,1.68,1.32,73.9,4.96,4.68,75.36,4.93,4.72,0.99,0.99,0.99,0.1142514452038261,11.976315442001717,0.6695681531915629,0.1022568710558732,12.834283841460024,0.6032357219490683,0.1017069350402683,16.53923355846433,0.5982052412675334,0.1060717504333225,13.783277613975358,0.6236697054693882,0.84,0.75,0.76,0.87,0.77,0.86,mae_end5,96211.0,alice,jjia/afd_b,COMPLETED (exit code 0),,4-01:00:55,47.30% of 8-13:06:24 core-walltime,17:05:32,223.01 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,True,46767043.0,True,49.0,dataset/SSc_DeepLearning,dataset/SSc_DeepLearning/GohScores.xlsx,135.0,44.0,48.0,0.5,0.5,90.0,0.01953125,512.0,0.1,0.05,10.0,,0.0001,GeForce RTX 2080 Ti,5678.0/11019.44 MB,98.0%,0.0,256.0,10.0,1.0,5.0,,,,85.48,5.58,5.42,5.257575757575758,-1.8787878787878791,8.937519063790054,0.84,4.151515151515151,-0.5,8.121706791809293,0.75,4.643939393939394,-2.371212121212121,8.471346806298296,0.76,,0.0200518786613577,0.0013318097062886,0.2409946801039973,0.1,,0.0,0.0,20.0,20.0,0.5,0.0,,,,,,,,,,,,
1439.0,2021-06-02,00:57:01,train,0.0,vgg19,1024.0,1024.0,r,,4.0,2.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-96212_1,node859,"vgg19, sys, batchsize=10, ellipselenth=100+200, nosampler",2021-06-02,18:00:48,17:03:47,7.56,1.7,1.35,107.24,5.59,5.46,82.55,4.8,4.66,1.0,1.0,1.0,0.18573591164861,13.135084754066234,0.6787112150588814,0.0790581661408524,21.771499741200827,0.5504770686650673,0.1081829492193637,12.573463575301812,0.6740685603747598,0.1243256756696087,15.826682690189624,0.6344189480329029,0.84,0.71,0.86,0.84,0.78,0.78,mae_end5,96212.0,alice,jjia/afd_b,COMPLETED (exit code 0),,4-01:12:35,47.24% of 8-13:46:48 core-walltime,17:08:54,223.26 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,True,46767043.0,True,49.0,dataset/SSc_DeepLearning,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,0.5,0.5,90.0,0.01953125,512.0,0.1,0.05,10.0,,0.0001,GeForce RTX 2080 Ti,5678.0/11019.44 MB,39.2%,0.0,256.0,10.0,1.0,5.0,,,,106.36,6.25,6.14,6.177777777777778,-2.8740740740740742,10.778874832800485,0.84,5.681481481481483,-2.4962962962962965,10.62273876527007,0.71,4.814814814814816,-1.9407407407407409,8.115611807304408,0.86,,0.0229521639904572,0.0009618327392274,0.2369550270820732,0.1,,0.0,0.0,20.0,20.0,0.5,0.0,,,,,,,,,,,,
1440.0,2021-06-02,00:57:02,train,0.0,vgg19,1024.0,1024.0,r,,4.0,1.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-96212_0,node859,"vgg19, sys, batchsize=10, ellipselenth=100+200, nosampler",2021-06-02,18:05:31,17:08:29,7.08,1.65,1.32,113.57,5.33,5.25,84.36,4.87,4.74,1.0,1.0,1.0,0.1196133351229034,16.23354432634944,0.6695978297213729,0.0984381057458129,19.927037885829407,0.5588614367955258,0.1493957669899158,9.484137911860618,0.7235733884214789,0.122482402619544,15.214906708013157,0.650677551646126,0.83,0.65,0.89,0.84,0.78,0.79,mae_end5,96212.0,alice,jjia/afd_b,COMPLETED (exit code 0),,4-01:12:35,47.24% of 8-13:46:48 core-walltime,17:08:54,223.26 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,True,46767043.0,True,49.0,dataset/SSc_DeepLearning,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,0.5,0.5,90.0,0.01953125,512.0,0.1,0.05,10.0,,0.0001,GeForce RTX 2080 Ti,5678.0/11019.44 MB,59.0%,0.0,256.0,10.0,1.0,5.0,,,,120.48,6.01,5.95,6.311111111111113,-3.4814814814814814,11.166651311333952,0.83,5.5777777777777775,-3.1333333333333333,12.56379277483073,0.65,4.0,-1.807407407407408,7.023237932481103,0.89,,0.0221642261713891,0.0009784188436631,0.2397906187161877,0.1,,0.0,0.0,20.0,20.0,0.5,0.0,,,,,,,,,,,,
1441.0,2021-06-02,00:57:04,train,0.0,vgg19,1024.0,1024.0,r,,4.0,3.0,0.0,0.0,,240.0,0.0,mse,1.0,1000.0,0.0001,slurmlogs/slurm-96211_0,node851,"vgg19, sys, batchsize=10, ellipselenth=100+200, nosampler",2021-06-02,18:01:59,17:04:55,8.12,1.75,1.37,74.64,4.82,4.66,88.93,5.26,4.89,0.99,0.99,0.99,0.0758408503024097,14.633252632298433,0.5689760762737192,0.0714766714766714,17.345182595182596,0.4659056401219809,0.0927151331913236,12.924743466410131,0.5792451725551105,0.0800108849901349,14.967726231297055,0.5380422963169368,0.79,0.65,0.78,0.84,0.78,0.8,mae_end5,96211.0,alice,jjia/afd_b,COMPLETED (exit code 0),,4-01:00:55,47.30% of 8-13:06:24 core-walltime,17:05:32,223.01 GB,0.00% of 0.00 MB,1.0,12.0,Efficiency statistics may be misleading for RUNNING jobs.,True,46767043.0,True,49.0,dataset/SSc_DeepLearning,dataset/SSc_DeepLearning/GohScores.xlsx,134.0,45.0,48.0,0.5,0.5,90.0,0.01953125,512.0,0.1,0.05,10.0,,0.0001,GeForce RTX 2080 Ti,5678.0/11019.44 MB,43.0%,0.0,256.0,10.0,1.0,5.0,,,,97.26,5.67,5.5,5.792592592592592,-2.207407407407408,9.900315218547933,0.79,4.111111111111111,-0.9851851851851852,8.252483518612182,0.65,4.022222222222221,-1.2074074074074077,7.570993668622072,0.78,,0.0199381178291282,0.0013985681296581,0.2397474447886149,0.1,,0.0,0.0,20.0,20.0,0.5,0.0,,,,,,,,,,,,
1442.0,2021-06-02,20:27:25,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,1.0,0.0,1.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.5,0.0,20.0,20.0,0.0,0.0,,,,,,,,,,,,
1443.0,2021-06-02,20:30:41,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,1.0,0.0,1.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.5,0.0,20.0,20.0,0.0,0.0,,,,,,,,,,,,
1444.0,2021-06-02,20:35:48,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,1.0,0.0,1.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.5,0.0,20.0,20.0,0.0,0.0,,,,,,,,,,,,
1445.0,2021-06-02,20:39:35,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,1.0,0.0,1.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.5,0.0,20.0,20.0,0.0,0.0,,,,,,,,,,,,
1446.0,2021-06-02,20:43:52,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,1.0,0.0,1.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.5,0.0,20.0,20.0,0.0,0.0,,,,,,,,,,,,
1447.0,2021-06-02,20:50:16,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,1.0,0.0,1.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.5,0.0,20.0,20.0,0.0,0.0,,,,,,,,,,,,
1448.0,2021-06-03,00:04:40,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,1.0,0.0,1.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.5,0.0,20.0,20.0,0.0,0.0,,,,,,,,,,,,
1449.0,2021-06-03,00:10:43,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,1.0,0.0,1.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.5,0.0,20.0,20.0,0.0,0.0,,,,,,,,,,,,
1450.0,2021-06-03,00:12:15,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,1.0,0.0,1.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.5,0.0,20.0,20.0,0.0,0.0,,,,,,,,,,,,
1451.0,2021-06-03,00:15:48,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,1.0,0.0,1.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.5,0.0,20.0,20.0,0.0,0.0,,,,,,,,,,,,
1452.0,2021-06-03,00:18:49,train,0.0,vgg11_bn,1024.0,1024.0,r,,4.0,1.0,0.0,1.0,,240.0,0.0,mse,1.0,1000.0,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,256.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.5,0.0,20.0,20.0,0.0,0.0,,,,,,,,,,,,
